trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
554,False,"{'a': 0.5, 'e': 0.18928565605606812}",25,17,14.170114646677165,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.5, 'e': 0.1887177990878999}",20,9,6.575221743648434,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.5, 'e': 0.1881516456906362}",20,0,14.532973271058113,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
557,False,"{'a': 0.5, 'e': 0.18758719075356428}",25,14,12.276456073860325,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.5, 'e': 0.18702442918130358}",35,13,-20.0776785352309,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 0}",1
559,False,"{'a': 0.5, 'e': 0.18646335589375967}",20,8,-1.008165229993117,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
560,False,"{'a': 0.5, 'e': 0.1859039658260784}",20,6,14.69089055389485,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
561,False,"{'a': 0.5, 'e': 0.18534625392860016}",20,14,5.293762959775754,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.5, 'e': 0.18479021516681435}",30,2,-38.90729384742585,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 1}",1
563,False,"{'a': 0.5, 'e': 0.1842358445213139}",20,15,8.941718678088758,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.18368313698774996}",25,14,-5.847395429193714,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
565,False,"{'a': 0.5, 'e': 0.1831320875767867}",25,13,17.35390880792544,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.18258269131405633}",20,9,23.179521878333425,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.18203494324011416}",25,7,30.14757254043245,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.5, 'e': 0.18148883841039382}",25,15,-8.708865619883698,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
569,False,"{'a': 0.5, 'e': 0.18094437189516263}",20,5,10.117691533321343,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
570,False,"{'a': 0.5, 'e': 0.18040153877947715}",20,13,12.838744204742651,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.1798603341631387}",20,8,-25.19667362497979,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.1793207531606493}",25,14,13.990588920982944,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.5, 'e': 0.17878279090116736}",35,18,-16.523882665244304,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
574,False,"{'a': 0.5, 'e': 0.17824644252846386}",35,21,-27.70852579425245,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
575,False,"{'a': 0.5, 'e': 0.17771170320087848}",20,9,-64.47740135033261,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
576,False,"{'a': 0.5, 'e': 0.17717856809127586}",25,6,16.14383735689887,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.17664703238700202}",20,14,9.655527548183136,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.17611709128984102}",25,13,6.300795560131242,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
579,False,"{'a': 0.5, 'e': 0.1755887400159715}",35,3,-11.267156580588168,"{0: 29, 1: 1, 2: 1, 3: 0, 4: 1}",1
580,False,"{'a': 0.5, 'e': 0.1750619737959236}",20,5,27.139953555277167,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.5, 'e': 0.1745367878745358}",25,7,3.3056464886861026,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
582,False,"{'a': 0.5, 'e': 0.1740131775109122}",25,2,-7.8237613929237,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.17349113797837945}",30,18,22.20944860254594,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.17297066456444432}",25,16,-27.52532167435625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
585,False,"{'a': 0.5, 'e': 0.172451752570751}",20,14,11.216924261664294,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.5, 'e': 0.17193439731303872}",20,2,27.234964439721217,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.5, 'e': 0.1714185941210996}",20,2,28.253411676616555,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.5, 'e': 0.1709043383387363}",20,7,14.027979686473467,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.1703916253237201}",25,3,-38.550568264112336,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
590,False,"{'a': 0.5, 'e': 0.16988045044774894}",25,8,-25.606317520570443,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
591,False,"{'a': 0.5, 'e': 0.1693708090964057}",20,12,-28.29169599965185,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
592,False,"{'a': 0.5, 'e': 0.1688626966691165}",20,6,23.56106779133572,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.5, 'e': 0.16835610857910915}",25,11,25.103367495743896,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.5, 'e': 0.16785104025337183}",30,4,8.43212899820551,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.16734748713261172}",30,18,-1.307280181591024,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
596,False,"{'a': 0.5, 'e': 0.16684544467121387}",20,0,-31.30538502177729,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
597,False,"{'a': 0.5, 'e': 0.16634490833720023}",20,0,13.191498736137316,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
598,False,"{'a': 0.5, 'e': 0.16584587361218864}",25,7,12.196457088481546,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
599,False,"{'a': 0.5, 'e': 0.16534833599135207}",20,3,-2.0407185606460114,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
600,False,"{'a': 0.5, 'e': 0.164852290983378}",25,16,16.67230112900351,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.5, 'e': 0.16435773411042787}",30,1,20.13185489121027,"{0: 28, 1: 0, 2: 0, 3: 1, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.1638646609080966}",25,12,11.316960835246267,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
603,False,"{'a': 0.5, 'e': 0.1633730669253723}",25,10,25.99415562627431,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.5, 'e': 0.16288294772459616}",20,0,29.7952246887203,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
605,False,"{'a': 0.5, 'e': 0.16239429888142237}",25,2,39.95182852760319,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.5, 'e': 0.1619071159847781}",20,11,15.807635172514619,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.5, 'e': 0.16142139463682378}",20,11,-7.714636463115568,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
608,False,"{'a': 0.5, 'e': 0.1609371304529133}",30,17,-16.260778304843242,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
609,False,"{'a': 0.5, 'e': 0.16045431906155455}",30,20,11.179783568253779,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.15997295610436987}",20,13,7.511113271925573,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.5, 'e': 0.15949303723605676}",30,13,15.072123469167758,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.1590145581243486}",20,0,32.67724370300825,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.5, 'e': 0.15853751444997555}",35,14,11.286457164390624,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
614,False,"{'a': 0.5, 'e': 0.1580619019066256}",20,3,1.9127246578413244,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
615,False,"{'a': 0.5, 'e': 0.15758771620090573}",20,12,9.44872080285322,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.5, 'e': 0.157114953052303}",25,13,23.541364183097276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.1566436081931461}",35,0,33.812995048448826,"{0: 33, 1: 1, 2: 1, 3: 0, 4: 0}",0
618,False,"{'a': 0.5, 'e': 0.15617367736856666}",20,6,-20.04016081332789,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
619,False,"{'a': 0.5, 'e': 0.15570515633646095}",20,3,6.337372161969052,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
620,False,"{'a': 0.5, 'e': 0.15523804086745158}",25,6,29.0472689984963,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.5, 'e': 0.15477232674484923}",30,10,13.585872696123005,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
622,False,"{'a': 0.5, 'e': 0.15430800976461467}",25,17,14.853571055693523,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.15384508573532082}",30,22,16.63895605154472,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.15338355047811486}",25,7,30.77152964324313,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.15292339982668052}",20,12,6.693657433551219,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.15246462962720048}",25,17,3.084276675137131,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
627,False,"{'a': 0.5, 'e': 0.15200723573831887}",20,0,15.54849226948655,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
628,False,"{'a': 0.5, 'e': 0.15155121403110391}",20,6,4.465283593766754,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
629,False,"{'a': 0.5, 'e': 0.1510965603890106}",20,5,28.092300496313353,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.15064327070784356}",20,2,23.62226705562367,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.5, 'e': 0.15019134089572003}",20,15,1.6060004027647548,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.14974076687303287}",20,6,4.368653634239932,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
633,False,"{'a': 0.5, 'e': 0.14929154457241375}",20,3,30.834675492748875,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.14884366993869652}",20,12,-0.022631585076018812,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
635,False,"{'a': 0.5, 'e': 0.14839713892888043}",25,17,17.131317079960123,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.5, 'e': 0.14795194751209378}",20,12,4.880582161432672,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
637,False,"{'a': 0.5, 'e': 0.1475080916695575}",25,12,17.651719208852942,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.5, 'e': 0.14706556739454882}",20,13,14.668415539320117,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.5, 'e': 0.14662437069236517}",25,12,23.7925283608669,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.5, 'e': 0.14618449758028806}",20,8,0.3047028342704454,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.1457459440875472}",20,6,22.36108912847239,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.5, 'e': 0.14530870625528455}",25,16,9.124586450354503,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.5, 'e': 0.1448727801365187}",30,10,6.0483276921844045,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
644,False,"{'a': 0.5, 'e': 0.14443816179610913}",20,15,-12.42805740207817,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
645,False,"{'a': 0.5, 'e': 0.1440048473107208}",25,0,10.228894462580582,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
646,False,"{'a': 0.5, 'e': 0.14357283276878863}",25,17,8.493077877423536,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.5, 'e': 0.14314211427048226}",20,14,11.58114639570636,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.1427126879276708}",20,14,11.09083270497019,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.1422845498638878}",25,12,25.02546684811391,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.5, 'e': 0.14185769621429614}",20,13,15.565041902986247,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.14143212312565326}",35,0,43.74370462516583,"{0: 34, 1: 1, 2: 0, 3: 0, 4: 0}",0
652,False,"{'a': 0.5, 'e': 0.1410078267562763}",20,8,13.241372951210943,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
653,False,"{'a': 0.5, 'e': 0.14058480327600748}",25,15,14.971985697622,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.14016304886617945}",25,9,30.358497920980042,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.1397425597195809}",25,3,37.631748097357814,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.13932333204042216}",30,23,13.870132382928045,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.5, 'e': 0.1389053620443009}",20,12,1.2178121035478522,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
658,False,"{'a': 0.5, 'e': 0.138488645958168}",30,12,18.644221192871132,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.1380731800202935}",35,9,-60.50614256093953,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 1}",1
660,False,"{'a': 0.5, 'e': 0.13765896048023263}",20,11,13.592786728484535,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.5, 'e': 0.13724598359879192}",25,13,18.410167366903558,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.13683424564799554}",20,1,35.09119186426233,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.5, 'e': 0.13642374291105155}",25,5,30.485441438584466,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 0.1360144716823184}",30,12,18.033689926096024,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
665,False,"{'a': 0.5, 'e': 0.13560642826727143}",25,2,21.16642434915501,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.1351996089824696}",20,9,-2.707022764251272,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
667,False,"{'a': 0.5, 'e': 0.1347940101555222}",30,18,2.668543567216502,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
668,False,"{'a': 0.5, 'e': 0.13438962812505564}",20,13,11.324074127042513,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.5, 'e': 0.13398645924068048}",25,20,8.05001753304766,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.5, 'e': 0.13358449986295842}",20,16,6.749269347504228,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.5, 'e': 0.13318374636336955}",20,13,15.903000712543001,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.13278419512427944}",30,10,-22.98159869536388,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",1
673,False,"{'a': 0.5, 'e': 0.1323858425389066}",20,6,-45.53213126802115,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
674,False,"{'a': 0.5, 'e': 0.13198868501128988}",30,20,20.06602174773567,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.5, 'e': 0.13159271895625602}",25,8,4.903234578707189,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
676,False,"{'a': 0.5, 'e': 0.13119794079938724}",20,13,-43.02509939872255,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
677,False,"{'a': 0.5, 'e': 0.13080434697698906}",20,7,21.44505809221298,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.1304119339360581}",30,13,31.342847813730636,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.5, 'e': 0.13002069813424993}",25,18,9.206008576206738,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.5, 'e': 0.12963063603984717}",20,15,-3.720737861277714,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.12924174413172762}",20,0,-19.470694817312964,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
682,False,"{'a': 0.5, 'e': 0.12885401889933243}",25,17,15.686100090913548,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.5, 'e': 0.12846745684263444}",30,5,27.703245065296706,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.5, 'e': 0.12808205447210655}",30,11,24.14517312331951,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
685,False,"{'a': 0.5, 'e': 0.12769780830869024}",20,8,14.19919634364244,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.5, 'e': 0.12731471488376417}",20,10,13.0386596995938,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.5, 'e': 0.12693277073911288}",20,15,1.8049055965137726,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.12655197242689553}",25,0,22.390831066886715,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
689,False,"{'a': 0.5, 'e': 0.12617231650961486}",25,9,30.620438736384894,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.5, 'e': 0.12579379956008602}",20,0,27.172487958176443,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
691,False,"{'a': 0.5, 'e': 0.12541641816140575}",25,16,17.189035383040235,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.12504016890692154}",25,11,23.856830330295413,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.12466504840020078}",20,6,-17.62243599292609,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
694,False,"{'a': 0.5, 'e': 0.12429105325500017}",35,20,10.483358813009293,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.5, 'e': 0.12391818009523517}",25,8,8.865408314345554,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.12354642555494946}",20,12,14.343364829967562,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.5, 'e': 0.12317578627828461}",30,12,30.545771016304542,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.5, 'e': 0.12280625891944975}",20,8,22.90230873380639,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.5, 'e': 0.1224378401426914}",20,13,11.115898642903472,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.5, 'e': 0.12207052662226334}",25,12,22.965671039700513,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.5, 'e': 0.12170431504239655}",25,6,26.986720320287237,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
702,False,"{'a': 0.5, 'e': 0.12133920209726937}",25,16,18.89108803665262,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.5, 'e': 0.12097518449097756}",25,8,27.790263951820382,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.12061225893750463}",30,0,36.274198119982174,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
705,False,"{'a': 0.5, 'e': 0.12025042216069212}",30,18,8.450274411619393,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
706,False,"{'a': 0.5, 'e': 0.11988967089421004}",30,15,29.898848435673166,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.5, 'e': 0.11953000188152742}",25,5,28.190731084046824,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.5, 'e': 0.11917141187588283}",20,10,14.36112650103322,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.11881389764025518}",25,17,18.90293324611072,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.5, 'e': 0.11845745594733442}",20,6,21.693222735915363,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.11810208357949242}",25,8,28.549608492514995,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.5, 'e': 0.11774777732875394}",20,10,17.6314690069034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.5, 'e': 0.11739453399676768}",30,3,25.95928083895145,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
714,False,"{'a': 0.5, 'e': 0.11704235039477738}",25,17,12.583021124802755,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.11669122334359305}",20,16,4.704943982635172,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.5, 'e': 0.11634114967356228}",25,9,30.86045554473841,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.5, 'e': 0.1159921262245416}",20,13,0.44963252332534975,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
718,False,"{'a': 0.5, 'e': 0.11564414984586797}",20,0,26.932240821037855,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
719,False,"{'a': 0.5, 'e': 0.11529721739633036}",25,6,-21.90818377134537,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
720,False,"{'a': 0.5, 'e': 0.11495132574414137}",35,17,4.069487265182409,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
721,False,"{'a': 0.5, 'e': 0.11460647176690894}",20,2,-61.48986735663558,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 2}",1
722,False,"{'a': 0.5, 'e': 0.11426265235160821}",20,13,11.802939797941075,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.11391986439455339}",30,15,16.55346931127739,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.5, 'e': 0.11357810480136972}",20,8,16.321223780523777,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.5, 'e': 0.11323737048696561}",35,13,37.30333261350957,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.11289765837550471}",20,12,16.31578245675424,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.5, 'e': 0.1125589654003782}",20,16,6.62836614402568,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.11222128850417706}",20,13,5.22755041046996,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.5, 'e': 0.11188462463866453}",20,8,-25.84410144708031,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
730,False,"{'a': 0.5, 'e': 0.11154897076474853}",20,3,-20.590570720972575,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.11121432385245428}",30,21,16.47480714907563,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.5, 'e': 0.11088068088089692}",30,10,35.039072586717246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.5, 'e': 0.11054803883825423}",30,18,0.0853830084904974,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
734,False,"{'a': 0.5, 'e': 0.11021639472173947}",25,0,18.70019356698588,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
735,False,"{'a': 0.5, 'e': 0.10988574553757426}",30,18,14.304495628508857,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
736,False,"{'a': 0.5, 'e': 0.10955608830096153}",35,24,22.22532192890909,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.5, 'e': 0.10922742003605865}",25,17,16.740245316143813,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.5, 'e': 0.10889973777595047}",30,15,3.7390843077671025,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
